object_id,full_id,osm_id,osm_type,amenity,name,operator,lon,lat
692,n7045927324,7045927324,node,industrial, ,,-0.3925973,39.4543275
693,n7051226969,7051226969,node,industrial, ,,-0.3953513,39.455677
694,n7051226970,7051226970,node,industrial, ,,-0.3958223,39.4552915
695,n7051226971,7051226971,node,industrial, ,,-0.395702,39.4553899
696,n7051226972,7051226972,node,industrial, ,,-0.3955834,39.455487
697,n7051226973,7051226973,node,industrial, ,,-0.395466,39.4555831
698,n7051226976,7051226976,node,industrial, ,,-0.3964107,39.4553263
699,n7051226979,7051226979,node,industrial, ,,-0.3966844,39.4554291
700,n7053087393,7053087393,node,industrial, ,,-0.3917543,39.4549683
701,n7053100604,7053100604,node,industrial, ,,-0.3922523,39.4553698
702,n7053940968,7053940968,node,industrial, ,,-0.3924629,39.4551744
703,n7090804516,7090804516,node,industrial, ,,-0.3908091,39.4666689
704,n7090808904,7090808904,node,industrial, ,,-0.3909295,39.4669584
705,n7090808979,7090808979,node,industrial, ,,-0.3911875,39.4667862
706,n7095425938,7095425938,node,industrial, ,,-0.3892322,39.4552864
707,n7174280540,7174280540,node,industrial, ,,-0.3866201,39.4455167
708,n7181675321,7181675321,node,industrial, ,,-0.3863885,39.4443188
709,n7183604122,7183604122,node,industrial, ,,-0.384618,39.4578614
710,n7232227395,7232227395,node,industrial, ,,-0.3840047,39.4587753
711,n7232573423,7232573423,node,industrial, ,,-0.38068,39.4485792
712,n7232573424,7232573424,node,industrial, ,,-0.3814152,39.4486322
713,n7232573425,7232573425,node,industrial, ,,-0.3814971,39.4481418
714,n7232573432,7232573432,node,industrial, ,,-0.3846533,39.4516806
715,n7232580573,7232580573,node,industrial, ,,-0.3848072,39.4485938
716,n7232580943,7232580943,node,industrial, ,,-0.3803075,39.4484154
717,n7232580971,7232580971,node,industrial, ,,-0.3821956,39.4487744
718,n7232580981,7232580981,node,industrial, ,,-0.3819811,39.4487359
719,n7232580995,7232580995,node,industrial, ,,-0.3817516,39.4486955
720,n7232581133,7232581133,node,industrial, ,,-0.3824715,39.4487502
721,n7232581150,7232581150,node,industrial, ,,-0.3823301,39.4487238
722,n7232581196,7232581196,node,industrial, ,,-0.385547,39.4480196
723,n7232581208,7232581208,node,industrial, ,,-0.3804517,39.4484435
724,n7232581680,7232581680,node,industrial, ,,-0.3855928,39.4481624
725,n7232581864,7232581864,node,industrial, ,,-0.3822041,39.4487
726,n7232581865,7232581865,node,industrial, ,,-0.3805599,39.4484647
727,n7232581923,7232581923,node,industrial, ,,-0.3811203,39.4486039
728,n7232581924,7232581924,node,industrial, ,,-0.3808595,39.4486141
729,n7266228035,7266228035,node,industrial, ,,-0.3874703,39.4654531
730,n7292432147,7292432147,node,industrial, ,,-0.3362323,39.459764
731,n7293198620,7293198620,node,industrial, ,,-0.3354463,39.4602122
732,n7300154189,7300154189,node,industrial, ,,-0.3369418,39.4586278
733,n7300233522,7300233522,node,industrial, ,,-0.3383184,39.4587268
734,n7300233523,7300233523,node,industrial, ,,-0.3379906,39.4586894
735,n7300233532,7300233532,node,industrial, ,,-0.3373524,39.4586289
736,n7300256489,7300256489,node,industrial, ,,-0.3402064,39.4589435
737,n7300331644,7300331644,node,industrial, ,,-0.3371695,39.4621905
738,n7300444633,7300444633,node,industrial, ,,-0.335985,39.4611092
739,n7300529988,7300529988,node,industrial, ,,-0.3356075,39.4615605
740,n7300533484,7300533484,node,industrial, ,,-0.3352172,39.4608805
741,n7302444408,7302444408,node,industrial, ,,-0.3337569,39.4621721
742,n7302465320,7302465320,node,industrial, ,,-0.3343189,39.461998
743,n7302465326,7302465326,node,industrial, ,,-0.3342743,39.4623682
744,n7302482855,7302482855,node,industrial, ,,-0.3343766,39.4623888
745,n7302482896,7302482896,node,industrial, ,,-0.3343872,39.4622992
746,n7302482906,7302482906,node,industrial, ,,-0.3343458,39.4626485
747,n7302500111,7302500111,node,industrial, ,,-0.3349631,39.4623666
748,n7302557114,7302557114,node,industrial, ,,-0.336619,39.4625959
749,n7304768666,7304768666,node,industrial, ,,-0.3314343,39.4570302
750,n7304768671,7304768671,node,industrial, ,,-0.331191,39.4567009
751,n7304832378,7304832378,node,industrial, ,,-0.3308526,39.454474
752,n7309039902,7309039902,node,industrial, ,,-0.3857882,39.4696819
753,n7309040019,7309040019,node,industrial, ,,-0.3853381,39.4701868
754,n7310499974,7310499974,node,industrial, ,,-0.3330403,39.4636264
755,n7310514803,7310514803,node,industrial, ,,-0.3341098,39.4637198
756,n7310529972,7310529972,node,industrial, ,,-0.3330281,39.4636879
757,n7310679059,7310679059,node,industrial, ,,-0.3919566,39.4686711
758,n7310724464,7310724464,node,industrial, ,,-0.3931064,39.468014
759,n7312070216,7312070216,node,industrial, ,,-0.3318979,39.4632303
760,n7312070220,7312070220,node,industrial, ,,-0.3321239,39.4634799
761,n7312581565,7312581565,node,industrial, ,,-0.3288238,39.4633075
762,n7312786714,7312786714,node,industrial, ,,-0.3544901,39.4386036
763,n7314062137,7314062137,node,industrial, ,,-0.3445795,39.4443539
764,n7314065803,7314065803,node,industrial, ,,-0.343799,39.4379776
765,n7314065820,7314065820,node,industrial, ,,-0.3504788,39.4387222
766,n7315486767,7315486767,node,industrial, ,,-0.349912,39.4400247
767,n7316890154,7316890154,node,industrial, ,,-0.3375804,39.4470697
768,n7316890164,7316890164,node,industrial, ,,-0.3407736,39.4489631
769,n7316890180,7316890180,node,industrial, ,,-0.3447841,39.4504277
770,n7316923223,7316923223,node,industrial, ,,-0.3438065,39.4476034
771,n7319038150,7319038150,node,industrial, ,,-0.3428513,39.4413637
772,n7319038151,7319038151,node,industrial, ,,-0.3432319,39.4413553
773,n7319038152,7319038152,node,industrial, ,,-0.3433541,39.4413526
774,n7319038153,7319038153,node,industrial, ,,-0.3432467,39.4411185
775,n7319038154,7319038154,node,industrial, ,,-0.3434357,39.4410999
776,n7319038155,7319038155,node,industrial, ,,-0.3433153,39.4411031
777,n7319038156,7319038156,node,industrial, ,,-0.3436597,39.4411816
778,n7319038170,7319038170,node,industrial, ,,-0.3436658,39.4414279
779,n7319038173,7319038173,node,industrial, ,,-0.3436694,39.4415755
780,n7319110492,7319110492,node,industrial, ,,-0.3436099,39.4420414
781,n7319110493,7319110493,node,industrial, ,,-0.3436081,39.4420128
782,n7319110494,7319110494,node,industrial, ,,-0.3436136,39.4421197
783,n7319110502,7319110502,node,industrial, ,,-0.3435397,39.442236
784,n7319110555,7319110555,node,industrial, ,,-0.3437331,39.4448403
785,n7320425763,7320425763,node,industrial, ,,-0.3444472,39.4493235
786,n7320425764,7320425764,node,industrial, ,,-0.3444825,39.4493841
787,n7320425778,7320425778,node,industrial, ,,-0.3455648,39.4511016
788,n7328835111,7328835111,node,industrial, ,,-0.3469939,39.4466414
789,n7328835147,7328835147,node,industrial, ,,-0.3447306,39.4444355
790,n7328835159,7328835159,node,industrial, ,,-0.3443398,39.4448432
791,n7328835160,7328835160,node,industrial, ,,-0.3442689,39.4449161
792,n7328835163,7328835163,node,industrial, ,,-0.3442243,39.4449834
793,n7328835172,7328835172,node,industrial, ,,-0.3442367,39.4486021
794,n7328835173,7328835173,node,industrial, ,,-0.3442159,39.448623
795,n7328835175,7328835175,node,industrial, ,,-0.3441147,39.4487847
796,n7328835176,7328835176,node,industrial, ,,-0.3442163,39.4488424
797,n7330240861,7330240861,node,industrial, ,,-0.3318971,39.4653911
798,n7330240864,7330240864,node,industrial, ,,-0.3319242,39.4653041
799,n7330240881,7330240881,node,industrial, ,,-0.3318805,39.4654442
800,n7330240883,7330240883,node,industrial, ,,-0.3318688,39.4654809
801,n7331304789,7331304789,node,industrial, ,,-0.3312055,39.4654657
802,n7333021437,7333021437,node,industrial, ,,-0.3506611,39.4493281
803,n7335199449,7335199449,node,industrial, ,,-0.3619082,39.4440729
804,n7335231796,7335231796,node,industrial, ,,-0.3584286,39.4442067
805,n7338397663,7338397663,node,industrial, ,,-0.3571338,39.4440502
806,n7338397670,7338397670,node,industrial, ,,-0.3568862,39.4436483
807,n7338501544,7338501544,node,industrial, ,,-0.3543606,39.4438384
808,n7338501545,7338501545,node,industrial, ,,-0.35435,39.4439302
809,n7340188333,7340188333,node,industrial, ,,-0.360472,39.4484877
810,n7340188367,7340188367,node,industrial, ,,-0.3581981,39.4456435
811,n7340188415,7340188415,node,industrial, ,,-0.3548775,39.4443982
812,n7340211851,7340211851,node,industrial, ,,-0.3436738,39.4320894
813,n7340309397,7340309397,node,industrial, ,,-0.3423456,39.4312973
814,n7340309444,7340309444,node,industrial, ,,-0.3430498,39.4326273
815,n7340320253,7340320253,node,industrial, ,,-0.3426049,39.4333111
816,n7340352766,7340352766,node,industrial, ,,-0.3550839,39.4373277
817,n7340352777,7340352777,node,industrial, ,,-0.3550285,39.4374177
818,n7352092829,7352092829,node,industrial, ,,-0.3345543,39.46558
819,n7352105153,7352105153,node,industrial, ,,-0.3335156,39.4642003
820,n7352108899,7352108899,node,industrial, ,,-0.3341254,39.4644572
821,n7352108901,7352108901,node,industrial, ,,-0.3345899,39.4654454
822,n7352108904,7352108904,node,industrial, ,,-0.3347255,39.464935
823,n7352108924,7352108924,node,industrial, ,,-0.3344241,39.465854
824,n7352108925,7352108925,node,industrial, ,,-0.3346197,39.4653335
825,n7352108933,7352108933,node,industrial, ,,-0.334108,39.4646027
826,n7352108943,7352108943,node,industrial, ,,-0.3340566,39.4650189
827,n7352125983,7352125983,node,industrial, ,,-0.3339739,39.464833
828,n7352189412,7352189412,node,industrial, ,,-0.3321039,39.4652585
829,n7352189644,7352189644,node,industrial, ,,-0.3323503,39.4639613
830,n7352189686,7352189686,node,industrial, ,,-0.332388,39.465698
831,n7352957737,7352957737,node,industrial, ,,-0.3888727,39.5294304
832,n7352978178,7352978178,node,industrial, ,,-0.3873091,39.5293907
833,n7353005876,7353005876,node,industrial, ,,-0.3865302,39.5295643
834,n7353005879,7353005879,node,industrial, ,,-0.3883876,39.5294789
835,n7355183465,7355183465,node,industrial, ,,-0.3270734,39.4645909
836,n7359333943,7359333943,node,industrial, ,,-0.3860783,39.5298349
837,n7359334153,7359334153,node,industrial, ,,-0.3858866,39.5306655
838,n7359334768,7359334768,node,industrial, ,,-0.3849915,39.5288444
839,n7366268203,7366268203,node,industrial, ,,-0.3668055,39.4247237
840,n7366268204,7366268204,node,industrial, ,,-0.3674498,39.448463
841,n7379770595,7379770595,node,industrial, ,,-0.3849514,39.5302545
842,n7379770646,7379770646,node,industrial, ,,-0.3846735,39.5302627
843,n7379792624,7379792624,node,industrial, ,,-0.386187,39.5281086
844,n7379812279,7379812279,node,industrial, ,,-0.3857198,39.5272347
845,n7379836588,7379836588,node,industrial, ,,-0.3848309,39.527793
846,n7379860650,7379860650,node,industrial, ,,-0.3887659,39.5241359
847,n7379860654,7379860654,node,industrial, ,,-0.3865303,39.5272736
848,n7385638217,7385638217,node,industrial, ,,-0.3622879,39.4827511
849,n7386119241,7386119241,node,industrial, ,,-0.3333203,39.4668853
850,n7386119319,7386119319,node,industrial, ,,-0.3337484,39.4666641
851,n7386139115,7386139115,node,industrial, ,,-0.3332706,39.4662962
852,n7386139257,7386139257,node,industrial, ,,-0.3331983,39.4669327
853,n7386139264,7386139264,node,industrial, ,,-0.3332057,39.4668701
854,n7386182805,7386182805,node,industrial, ,,-0.3321281,39.4666713
855,n7389209592,7389209592,node,industrial, ,,-0.3897146,39.4754557
856,n7390783621,7390783621,node,industrial, ,,-0.3901406,39.473103
857,n7390783680,7390783680,node,industrial, ,,-0.3902324,39.4729402
858,n7395607066,7395607066,node,industrial, ,,-0.3344874,39.4689547
859,n7395633981,7395633981,node,industrial, ,,-0.3321588,39.4674463
860,n7395637909,7395637909,node,industrial, ,,-0.334231,39.4691355
861,n7395637933,7395637933,node,industrial, ,,-0.333598,39.4690501
862,n7395649067,7395649067,node,industrial, ,,-0.3330407,39.4692374
863,n7395649097,7395649097,node,industrial, ,,-0.3330197,39.4694102
864,n7395657634,7395657634,node,industrial, ,,-0.3322319,39.4692583
865,n7395657655,7395657655,node,industrial, ,,-0.3322757,39.4691049
866,n7395676337,7395676337,node,industrial, ,,-0.3312631,39.4657194
867,n7395680956,7395680956,node,industrial, ,,-0.3311159,39.4662558
868,n7395693329,7395693329,node,industrial, ,,-0.3313931,39.4674643
869,n7395694514,7395694514,node,industrial, ,,-0.3309461,39.4673111
870,n7395702607,7395702607,node,industrial, ,,-0.3309409,39.46739
871,n7395702608,7395702608,node,industrial, ,,-0.3309436,39.4673484
872,n7395702659,7395702659,node,industrial, ,,-0.3309194,39.4676911
873,n7396297600,7396297600,node,industrial, ,,-0.3307425,39.466806
874,n7396314250,7396314250,node,industrial, ,,-0.3289516,39.4674681
875,n7396314332,7396314332,node,industrial, ,,-0.3304763,39.4657063
876,n7396325883,7396325883,node,industrial, ,,-0.3295935,39.4668999
877,n7396329324,7396329324,node,industrial, ,,-0.3291854,39.4658896
878,n7396339285,7396339285,node,industrial, ,,-0.3310045,39.468228
879,n7396350852,7396350852,node,industrial, ,,-0.3292806,39.4674899
880,n7402721253,7402721253,node,industrial, ,,-0.3325192,39.4695109
881,n7402729595,7402729595,node,industrial, ,,-0.331879,39.4692058
882,n7402738625,7402738625,node,industrial, ,,-0.3329338,39.4697372
883,n7402747916,7402747916,node,industrial, ,,-0.3334903,39.4699135
884,n7402754892,7402754892,node,industrial, ,,-0.3334782,39.4700146
885,n7402754925,7402754925,node,industrial, ,,-0.3340673,39.4698987
886,n7404957533,7404957533,node,industrial, ,,-0.3306185,39.4679399
887,n7404974889,7404974889,node,industrial, ,,-0.3297764,39.4681252
888,n7415604612,7415604612,node,industrial, ,,-0.3277897,39.4657224
889,n7439050511,7439050511,node,industrial, ,,-0.333888,39.4705165
890,n7439050549,7439050549,node,industrial, ,,-0.3337081,39.4702716
891,n7439050552,7439050552,node,industrial, ,,-0.3338834,39.4703004
892,n7439050561,7439050561,node,industrial, ,,-0.3334371,39.4702845
893,n7439050569,7439050569,node,industrial, ,,-0.3334556,39.4702367
894,n7439050579,7439050579,node,industrial, ,,-0.3335754,39.4702498
895,n7439061792,7439061792,node,industrial, ,,-0.3334082,39.4703591
896,n7439067500,7439067500,node,industrial, ,,-0.3333121,39.4702062
897,n7439067502,7439067502,node,industrial, ,,-0.33327,39.4704097
898,n7439922086,7439922086,node,industrial, ,,-0.3270042,39.4676285
899,n7439922232,7439922232,node,industrial, ,,-0.3267118,39.4676056
900,n7439943111,7439943111,node,industrial, ,,-0.3318607,39.4689687
901,n7439946986,7439946986,node,industrial, ,,-0.3309387,39.4685355
902,n7439947015,7439947015,node,industrial, ,,-0.3309491,39.4684854
903,n7441722545,7441722545,node,industrial, ,,-0.3308069,39.4684188
904,n7441748645,7441748645,node,industrial, ,,-0.3297077,39.4684721
905,n7441748722,7441748722,node,industrial, ,,-0.3300132,39.4682687
906,n7441768665,7441768665,node,industrial, ,,-0.3292705,39.4687649
907,n7441786271,7441786271,node,industrial, ,,-0.3312882,39.4698242
908,n7441805986,7441805986,node,industrial, ,,-0.3316311,39.4698133
909,n7441806009,7441806009,node,industrial, ,,-0.3313024,39.4697606
910,n7441806128,7441806128,node,industrial, ,,-0.3313144,39.4697034
911,n7443309683,7443309683,node,industrial, ,,-0.3299202,39.4692804
912,n7447567311,7447567311,node,industrial, ,,-0.3260019,39.4688936
913,n7447568326,7447568326,node,industrial, ,,-0.32947,39.4691295
914,n7447568328,7447568328,node,industrial, ,,-0.3293776,39.4695288
915,n7447578247,7447578247,node,industrial, ,,-0.3287173,39.4690301
916,n7447578255,7447578255,node,industrial, ,,-0.3289551,39.4694615
917,n7447580676,7447580676,node,industrial, ,,-0.3253645,39.468259
918,n7447580683,7447580683,node,industrial, ,,-0.3253653,39.4681658
919,n7447590696,7447590696,node,industrial, ,,-0.3286391,39.4695474
920,n7447590718,7447590718,node,industrial, ,,-0.328918,39.4696881
921,n7447594125,7447594125,node,industrial, ,,-0.3256957,39.467924
922,n7447594337,7447594337,node,industrial, ,,-0.3285037,39.4689939
923,n7447594357,7447594357,node,industrial, ,,-0.328487,39.4691097
924,n7447598085,7447598085,node,industrial, ,,-0.3252921,39.4677997
925,n7447620728,7447620728,node,industrial, ,,-0.328399,39.4697264
926,n7454993202,7454993202,node,industrial, ,,-0.3258522,39.4693454
927,n7454993203,7454993203,node,industrial, ,,-0.3258562,39.4684424
928,n7455253624,7455253624,node,industrial, ,,-0.3288608,39.4700299
929,n7455253630,7455253630,node,industrial, ,,-0.3288549,39.4700659
930,n7455259577,7455259577,node,industrial, ,,-0.3296539,39.4700014
931,n7464941354,7464941354,node,industrial, ,,-0.3303323,39.4706658
932,n7464949208,7464949208,node,industrial, ,,-0.3310407,39.4705225
933,n7464949217,7464949217,node,industrial, ,,-0.3305314,39.4704497
934,n7467807205,7467807205,node,industrial, ,,-0.3316626,39.4714743
935,n7467821464,7467821464,node,industrial, ,,-0.3322842,39.471577
936,n7467821679,7467821679,node,industrial, ,,-0.3326338,39.4714032
937,n7467828781,7467828781,node,industrial, ,,-0.3329586,39.4716347
938,n7475790205,7475790205,node,industrial, ,,-0.3302539,39.4710072
939,n7475861681,7475861681,node,industrial, ,,-0.3307077,39.4710162
940,n7475879893,7475879893,node,industrial, ,,-0.3291263,39.4712386
941,n7475911050,7475911050,node,industrial, ,,-0.3283907,39.4712389
942,n7476135368,7476135368,node,industrial, ,,-0.3304917,39.4717989
943,n7476158655,7476158655,node,industrial, ,,-0.3280892,39.4718202
944,n7476159842,7476159842,node,industrial, ,,-0.3256999,39.4716541
945,n7476161173,7476161173,node,industrial, ,,-0.3253619,39.4716438
946,n7476179212,7476179212,node,industrial, ,,-0.325701,39.4712812
947,n7476201712,7476201712,node,industrial, ,,-0.3263774,39.4696242
948,n7476212176,7476212176,node,industrial, ,,-0.3257359,39.4697031
949,n7476216385,7476216385,node,industrial, ,,-0.3263406,39.469817
950,n7476216394,7476216394,node,industrial, ,,-0.3257749,39.4697029
951,n7479607839,7479607839,node,industrial, ,,-0.3770913,39.4565747
952,n7486287738,7486287738,node,industrial, ,,-0.3253571,39.4699181
953,n7486287739,7486287739,node,industrial, ,,-0.3249371,39.4698315
954,n7486287769,7486287769,node,industrial, ,,-0.3251468,39.4694423
955,n7486313304,7486313304,node,industrial, ,,-0.3249373,39.4697451
956,n7486313320,7486313320,node,industrial, ,,-0.3253555,39.4702602
957,n7486313334,7486313334,node,industrial, ,,-0.3253565,39.4700456
958,n7486344207,7486344207,node,industrial, ,,-0.3257025,39.4707855
959,n7486347117,7486347117,node,industrial, ,,-0.325703,39.4705803
960,n7486347168,7486347168,node,industrial, ,,-0.3257022,39.470932
961,n7486347169,7486347169,node,industrial, ,,-0.3257018,39.4710737
962,n7486365105,7486365105,node,industrial, ,,-0.3257054,39.4699895
963,n7486365134,7486365134,node,industrial, ,,-0.3257047,39.4701674
964,n7486365176,7486365176,node,industrial, ,,-0.3263245,39.4700002
965,n7486365182,7486365182,node,industrial, ,,-0.3263222,39.4701787
966,n7486483315,7486483315,node,industrial, ,,-0.3354095,39.4718415
967,n7486492198,7486492198,node,industrial, ,,-0.3356494,39.4722915
968,n7500629620,7500629620,node,industrial, ,,-0.3750219,39.4634127
969,n7500631562,7500631562,node,industrial, ,,-0.3336595,39.4729839
970,n7500702086,7500702086,node,industrial, ,,-0.3336176,39.4727402
971,n7500708969,7500708969,node,industrial, ,,-0.3329731,39.4728829
972,n7500709041,7500709041,node,industrial, ,,-0.3332253,39.4728221
973,n7500719231,7500719231,node,industrial, ,,-0.3325107,39.4729714
974,n7501583229,7501583229,node,industrial, ,,-0.332347,39.4736457
975,n7501583258,7501583258,node,industrial, ,,-0.3327093,39.4734648
976,n7501601709,7501601709,node,industrial, ,,-0.3327503,39.4734505
977,n7501601715,7501601715,node,industrial, ,,-0.3327405,39.4734907
978,n7501601748,7501601748,node,industrial, ,,-0.3327175,39.4735861
979,n7502279765,7502279765,node,industrial, ,,-0.3313591,39.4730799
980,n7502287518,7502287518,node,industrial, ,,-0.3331825,39.4742679
981,n7502290785,7502290785,node,industrial, ,,-0.3335068,39.4744292
982,n7502294052,7502294052,node,industrial, ,,-0.3329477,39.4739552
983,n7502294131,7502294131,node,industrial, ,,-0.3329214,39.4740631
984,n7502294149,7502294149,node,industrial, ,,-0.3322894,39.4738823
985,n7502303947,7502303947,node,industrial, ,,-0.331198,39.4727459
986,n7502303998,7502303998,node,industrial, ,,-0.3316459,39.4733797
987,n7502311213,7502311213,node,industrial, ,,-0.3320802,39.4743553
988,n7503869404,7503869404,node,industrial, ,,-0.3305874,39.4725794
989,n7503869409,7503869409,node,industrial, ,,-0.3306889,39.472284
990,n7503869454,7503869454,node,industrial, ,,-0.3306688,39.4723657
991,n7503869926,7503869926,node,industrial, ,,-0.3308392,39.4730085
992,n7503872755,7503872755,node,industrial, ,,-0.3302425,39.4723923
993,n7503878031,7503878031,node,industrial, ,,-0.3308221,39.4726971
994,n7503878043,7503878043,node,industrial, ,,-0.3307017,39.473191
995,n7503878047,7503878047,node,industrial, ,,-0.3306924,39.4732289
996,n7503878068,7503878068,node,industrial, ,,-0.3302634,39.4729235
997,n7503879506,7503879506,node,industrial, ,,-0.3315211,39.4738932
998,n7503884701,7503884701,node,industrial, ,,-0.3309824,39.4734543
999,n7503884711,7503884711,node,industrial, ,,-0.3309024,39.4729416
1000,n7503891424,7503891424,node,industrial, ,,-0.3310232,39.473811
1001,n7515899049,7515899049,node,industrial, ,,-0.3618923,39.46306
1002,n7518862567,7518862567,node,industrial, ,,-0.32968,39.4722558
1003,n7518863264,7518863264,node,industrial, ,,-0.329622,39.4724718
1004,n7518874934,7518874934,node,industrial, ,,-0.3306314,39.473965
1005,n7518878831,7518878831,node,industrial, ,,-0.3295419,39.4722348
1006,n7518894769,7518894769,node,industrial, ,,-0.3304846,39.474201
1007,n7518917558,7518917558,node,industrial, ,,-0.3298712,39.4730904
1008,n7518927187,7518927187,node,industrial, ,,-0.3300899,39.4746565
1009,n7518946853,7518946853,node,industrial, ,,-0.3297032,39.4732261
1010,n7518946904,7518946904,node,industrial, ,,-0.3295041,39.4729396
1011,n7518946936,7518946936,node,industrial, ,,-0.329814,39.4726592
1012,n7519390708,7519390708,node,industrial, ,,-0.3625159,39.462723
1013,n7522661044,7522661044,node,industrial, ,,-0.3288237,39.4727857
1014,n7522661179,7522661179,node,industrial, ,,-0.3290194,39.4728754
1015,n7522661182,7522661182,node,industrial, ,,-0.3290299,39.4728271
1016,n7522661188,7522661188,node,industrial, ,,-0.3287543,39.4731307
1017,n7522661201,7522661201,node,industrial, ,,-0.3290851,39.472574
1018,n7522674698,7522674698,node,industrial, ,,-0.3289282,39.4737583
1019,n7522674728,7522674728,node,industrial, ,,-0.3289468,39.4736775
1020,n7522679501,7522679501,node,industrial, ,,-0.3289552,39.4736396
1021,n7522679535,7522679535,node,industrial, ,,-0.3289678,39.4735832
1022,n7523488458,7523488458,node,industrial, ,,-0.3284605,39.4729668
1023,n7523501144,7523501144,node,industrial, ,,-0.3284711,39.4729046
1024,n7523501162,7523501162,node,industrial, ,,-0.3286863,39.4729199
1025,n7523501191,7523501191,node,industrial, ,,-0.3286925,39.4728891
1026,n7523501192,7523501192,node,industrial, ,,-0.3284766,39.4728743
1027,n7523610041,7523610041,node,industrial, ,,-0.3276551,39.4729162
1028,n7525829756,7525829756,node,industrial, ,,-0.3259995,39.4718173
1029,n7525829763,7525829763,node,industrial, ,,-0.3256981,39.4719453
1030,n7525860293,7525860293,node,industrial, ,,-0.3262839,39.4724218
1031,n7526553432,7526553432,node,industrial, ,,-0.3331469,39.4537862
1032,n7528694738,7528694738,node,industrial, ,,-0.3644445,39.4662335
1033,n7528752958,7528752958,node,industrial, ,,-0.364446,39.4663563
1034,n7529098689,7529098689,node,industrial, ,,-0.3552919,39.4672695
1035,n7529634950,7529634950,node,industrial, ,,-0.3331566,39.453348
1036,n7529634952,7529634952,node,industrial, ,,-0.3330515,39.4537171
1037,n7529666798,7529666798,node,industrial, ,,-0.3331046,39.4535318
1038,n7529666810,7529666810,node,industrial, ,,-0.333117,39.4534879
1039,n7599971035,7599971035,node,industrial, ,,-0.3547106,39.4661205
1040,n7599971102,7599971102,node,industrial, ,,-0.3547775,39.4661132
1041,n7608768460,7608768460,node,industrial, ,,-0.3523019,39.4654614
1042,n7608768900,7608768900,node,industrial, ,,-0.3520607,39.4653901
1043,n7608768906,7608768906,node,industrial, ,,-0.3523063,39.4644005
1044,n7691519444,7691519444,node,industrial, ,,-0.3340555,39.4524935
1045,n7691519606,7691519606,node,industrial, ,,-0.3335949,39.4522173
1046,n7691519826,7691519826,node,industrial, ,,-0.3337104,39.4518053
1047,n7702506564,7702506564,node,industrial, ,,-0.3338844,39.4507909
1048,n7702506796,7702506796,node,industrial, ,,-0.3338416,39.4509437
1049,n7702506859,7702506859,node,industrial, ,,-0.3333147,39.4517372
1050,n7702506922,7702506922,node,industrial, ,,-0.3336674,39.4504837
1051,n7702506941,7702506941,node,industrial, ,,-0.3335659,39.4508472
1052,n7702520338,7702520338,node,industrial, ,,-0.3333108,39.4512583
1053,n7702520465,7702520465,node,industrial, ,,-0.3327938,39.4516686
1054,n7702520506,7702520506,node,industrial, ,,-0.3328827,39.4513384
1055,n7702520793,7702520793,node,industrial, ,,-0.3333247,39.4512089
1056,n7702520804,7702520804,node,industrial, ,,-0.3329465,39.4511038
1057,n7702523726,7702523726,node,industrial, ,,-0.3337417,39.4498759
1058,n7702523759,7702523759,node,industrial, ,,-0.333736,39.4498964
1059,n7702523765,7702523765,node,industrial, ,,-0.334111,39.4500095
1060,n166061505,166061505,node,marketplace, , ,-0.3793396,39.4736438
1061,n5457557015,5457557015,node,marketplace, , ,-0.4032173,39.4654911
1062,n5469029955,5469029955,node,marketplace, , ,-0.4032631,39.4654995
1063,n7035781361,7035781361,node,marketplace, , ,-0.3852622,39.4729333
1064,n7301789506,7301789506,node,marketplace, , ,-0.3350092,39.4616139
1065,n7339937195,7339937195,node,marketplace, , ,-0.3338105,39.449721
1066,n7339937196,7339937196,node,marketplace, , ,-0.3341792,39.4497748
1067,n7366091530,7366091530,node,marketplace, , ,-0.3741328,39.4836171
1068,n7366091531,7366091531,node,marketplace, , ,-0.3743971,39.4836461
1069,n7393411171,7393411171,node,marketplace, , ,-0.3332002,39.4681657
1070,n7393411172,7393411172,node,marketplace, , ,-0.333286,39.4675254
1071,n7393411173,7393411173,node,marketplace, , ,-0.3335201,39.4678753
1072,n7393446086,7393446086,node,marketplace, , ,-0.3329446,39.4678175
1073,n7472139139,7472139139,node,marketplace, , ,-0.3715724,39.4623122
1074,n7472139140,7472139140,node,marketplace, , ,-0.3718356,39.462124
1075,n7472139141,7472139141,node,marketplace, , ,-0.3715172,39.4616713
1076,n7472139142,7472139142,node,marketplace, , ,-0.3716757,39.4618964
1077,n7472139143,7472139143,node,marketplace, , ,-0.371188,39.4617596
1078,n7472139144,7472139144,node,marketplace, , ,-0.3709146,39.4619255
1079,n7472139145,7472139145,node,marketplace, , ,-0.3710976,39.462144
1080,n7566226857,7566226857,node,marketplace, , ,-0.3793671,39.4736301
1081,n7599824429,7599824429,node,marketplace,Alimentaciones Tormo, ,-0.3539675,39.466161
1082,n2288358259,2288358259,node,nightclub, ,,-0.3748492,39.4641559
1083,n2288358263,2288358263,node,nightclub,Piccadilly,,-0.3725198,39.4616126
1084,n2288358264,2288358264,node,nightclub,XL XtraLrge Playground,,-0.3751961,39.4639411
1085,n2288358265,2288358265,node,nightclub, ,,-0.3775904,39.4625738
1086,n3394630204,3394630204,node,nightclub,Deseo 54,,-0.3758699,39.4849072
1087,n3854053617,3854053617,node,nightclub,Sala Moon,,-0.3835234,39.4588216
